"data_year","zone","habitat","nombre_pieces","loyer_moyen","surface_moyenne","moyenne_loyer_mensuel","nombre_observations"
2016,"69003","Appartement","1","15.3","32","490",253
2016,"69003","Appartement","2","12.4","48","592",352
2016,"69003","Appartement","3","10.8","67","718",227
2016,"69003","Appartement","1","11.55","49","639",296
2016,"69003","Appartement","1","11.6","56","653",609
2016,"69003","Appartement","1","10.6","62","655",307
2016,"69003","Maison","4","9.8","85","825",111
2016,"69003","Appartement","1","11.55","63","695.5",47
2016,"69003","Appartement","2","11.55","63","695.5",45
2016,"69003","Appartement","3","10.1","62","626",104
2016,"69003","Appartement","1","12.1","55","668",72
2016,"69003","Appartement","1","11.55","65","650",235
2016,"69003","Appartement","1","11.4","64","725",272
2016,"69003","Appartement","4","11.55","63","695.5",48
2016,"69003","Appartement","1","11.55","63","695.5",59
2016,"69003","Appartement","2","11.55","63","695.5",95
2016,"69003","Appartement","3","11.55","63","695.5",70
2016,"69003","Appartement","1","11.8","60","712",91
2016,"69003","Appartement","1","11.3","65","731",181
2016,"69003","Appartement","1","11.9","64","754",334
2016,"69003","Appartement","4","11.55","63","695.5",63
2016,"69003","Appartement","1","11.55","63","695.5",43
2016,"69003","Appartement","2","12.7","50","632",114
2016,"69003","Appartement","3","11.2","72","813",114
2016,"69003","Appartement","1","12.9","57","736",93
2016,"69003","Appartement","1","11.3","68","765",241
2016,"69003","Appartement","1","11.9","66","783",227
2016,"69003","Appartement","4","11.55","63","695.5",42
2016,"69003","Appartement","1","11.55","63","695.5",20
2016,"69003","Appartement","2","11.55","63","695.5",78
2016,"69003","Appartement","3","11.55","63","695.5",87
2016,"69003","Appartement","1","12.2","60","733",84
2016,"69003","Appartement","1","11.7","69","808",143
2016,"69003","Appartement","1","12.1","54","648",905
2016,"69003","Appartement","1","15.3","32","490",253
2016,"69003","Appartement","2","12.4","48","592",352
2016,"69003","Appartement","3","10.8","67","718",227
2016,"69003","Maison","4","10.7","107","1146",73
2016,"69003","Appartement","1","11.55","49","639",296
2016,"69003","Appartement","1","11.6","56","653",609
2016,"69003","Appartement","1","10.6","62","655",307
2016,"69003","Appartement","1","11.55","63","695.5",47
2016,"69003","Appartement","2","11.55","63","695.5",45
2016,"69003","Appartement","3","10.1","62","626",104
2016,"69003","Maison","4","9.8","85","825",111
2016,"69003","Appartement","1","12.1","55","668",72
2016,"69003","Appartement","1","11.55","65","650",235
2016,"69003","Appartement","1","11.4","64","725",272
2016,"69003","Appartement","1","11.55","63","695.5",59
2016,"69003","Appartement","2","11.55","63","695.5",95
2016,"69003","Appartement","3","11.55","63","695.5",70
2016,"69003","Appartement","4","11.55","63","695.5",48
2016,"69003","Appartement","1","11.8","60","712",91
2016,"69003","Appartement","1","11.3","65","731",181
2016,"69003","Appartement","1","11.9","64","754",334
2016,"69003","Appartement","1","11.55","63","695.5",43
2016,"69003","Appartement","2","12.7","50","632",114
2016,"69003","Appartement","3","11.2","72","813",114
2016,"69003","Appartement","4","11.55","63","695.5",63
2016,"69003","Appartement","1","12.9","57","736",93
2016,"69003","Appartement","1","11.3","68","765",241
2016,"69003","Appartement","1","11.9","66","783",227
2016,"69003","Appartement","1","11.55","63","695.5",20
2016,"69003","Appartement","2","11.55","63","695.5",78
2016,"69003","Appartement","3","11.55","63","695.5",87
2016,"69003","Appartement","4","11.55","63","695.5",42
2016,"69003","Appartement","1","12.2","60","733",84
2016,"69003","Appartement","1","11.7","69","808",143
2016,"69003","Maison","2","11.55","63","695.5",1
2016,"69003","Maison","1","11.55","63","695.5",1
2016,"69003","Maison","4","11.55","63","695.5",1
2016,"69003","Maison","2","11.55","63","695.5",1
2016,"69003","Maison","2","11.55","63","695.5",1
2016,"69003","Maison","1","11.55","63","695.5",1
2016,"69003","Maison","4","11.55","63","695.5",1
2016,"69003","Maison","2","11.55","63","695.5",1
2016,"69003","Maison","1","11.55","63","695.5",1
2016,"69003","Maison","4","11.55","63","695.5",1
2016,"69003","Maison","2","11.55","63","695.5",1
2016,"69003","Maison","2","11.55","63","695.5",1
2016,"69003","Maison","2","11.55","63","695.5",1
2016,"69003","Maison","2","11.55","63","695.5",1
2016,"69003","Maison","2","11.55","63","695.5",1
2016,"69003","Maison","1","11.55","63","695.5",1
2016,"69003","Maison","4","11.55","63","695.5",1
2016,"69003","Maison","2","11.55","63","695.5",1
2016,"69003","Maison","2","11.55","63","695.5",1
2016,"69003","Maison","2","11.55","63","695.5",1
2016,"69003","Maison","1","11.55","63","695.5",1
2016,"69003","Maison","4","11.55","63","695.5",1
2016,"69003","Maison","2","11.55","63","695.5",1
2016,"69003","Maison","2","11.55","63","695.5",1
2016,"69003","Maison","2","11.55","63","695.5",1
2016,"69003","Maison","1","11.55","63","695.5",1
2016,"69003","Maison","2","11.55","63","695.5",1
2016,"69003","Maison","2","11.55","63","695.5",1
2016,"69003","Maison","2","11.55","63","695.5",1
2016,"69003","Maison","2","11.55","63","695.5",1
2016,"69003","Maison","2","11.55","63","695.5",1
2016,"69003","Maison","2","11.55","63","695.5",1
2016,"69003","Maison","2","11.55","63","695.5",1
2016,"69003","Maison","2","11.55","63","695.5",1
2016,"69003","Maison","2","11.55","63","695.5",1
2016,"69003","Maison","2","11.55","63","695.5",1
2016,"69003","Maison","2","11.55","63","695.5",1
2016,"69003","Maison","2","11.55","63","695.5",1
2016,"69003","Appartement","1","11.7","59","694",2039
2016,"69003","Appartement","1","15.2","32","480",422
2016,"69003","Appartement","2","12.4","49","605",680
2016,"69003","Appartement","3","11.55","68","751",602
2016,"69003","Appartement","4","10.5","98","1028",335
2016,"69003","Appartement","1","15.2","32","480",422
2016,"69003","Appartement","2","12.4","49","605",680
2016,"69003","Appartement","3","11.55","68","751",602
2016,"69003","Appartement","4","10.5","98","1028",335
2016,"69003","Appartement","1","12.6","54","680",633
2016,"69003","Appartement","1","15.7","31","489",168
2016,"69003","Appartement","2","12.9","48","615",225
2016,"69003","Appartement","3","11.7","69","812",171
2016,"69003","Appartement","4","11.2","94","1046",69
2016,"69003","Appartement","1","11.3","62","702",1406
2016,"69003","Appartement","1","14.8","32","473",254
2016,"69003","Appartement","2","12.1","49","598",455
2016,"69003","Appartement","3","10.7","68","726",431
2016,"69003","Appartement","4","10.3","100","1023",266
2016,"69003","Appartement","1","12.6","54","680",633
2016,"69003","Appartement","1","15.7","31","489",168
2016,"69003","Appartement","2","12.9","48","615",225
2016,"69003","Appartement","3","11.7","69","812",171
2016,"69003","Appartement","4","11.2","94","1046",69
2016,"69003","Appartement","1","11.3","62","702",1406
2016,"69003","Appartement","1","14.8","32","473",254
2016,"69003","Appartement","2","12.1","49","598",455
2016,"69003","Appartement","3","10.7","68","726",431
2016,"69003","Appartement","4","10.3","100","1023",266
2016,"69003","Appartement","1","11.55","53","643",902
2016,"69003","Appartement","1","15.3","32","490",253
2016,"69003","Appartement","2","12.4","48","593",350
2016,"69003","Appartement","3","10.8","67","718",227
2016,"69003","Appartement","4","10.3","112","1150",72
2016,"69003","Appartement","1","12.9","49","625",294
2016,"69003","Appartement","1","11.6","56","653",608
2016,"69003","Appartement","1","10.6","62","655",307
2016,"69003","Appartement","1","11.55","63","695.5",47
2016,"69003","Appartement","2","11.55","63","695.5",45
2016,"69003","Appartement","3","10.1","62","626",104
2016,"69003","Appartement","4","9.8","85","825",111
2016,"69003","Appartement","1","12.1","55","668",72
2016,"69003","Appartement","1","11.55","65","650",235
2016,"69003","Appartement","1","11.4","63","718",270
2016,"69003","Appartement","1","11.55","63","695.5",59
2016,"69003","Appartement","2","11.55","63","695.5",94
2016,"69003","Appartement","3","11.55","63","695.5",70
2016,"69003","Appartement","4","11.55","63","695.5",47
2016,"69003","Appartement","1","11.8","61","713",90
2016,"69003","Appartement","1","11.2","64","720",180
2016,"69003","Appartement","1","11.9","64","754",333
2016,"69003","Appartement","1","11.55","63","695.5",43
2016,"69003","Appartement","2","12.7","50","632",113
2016,"69003","Appartement","3","11.2","72","813",114
2016,"69004","Appartement","1","14.7","32","468",341
2016,"69003","Appartement","4","11.55","63","695.5",63
2016,"69003","Appartement","1","12.9","57","736",93
2016,"69003","Appartement","1","11.3","68","765",240
2016,"69003","Appartement","1","11.9","66","783",227
2016,"69003","Appartement","1","11.55","63","695.5",20
2016,"69003","Appartement","2","11.55","63","695.5",78
2016,"69003","Appartement","3","11.55","63","695.5",87
2016,"69003","Appartement","4","11.55","63","695.5",42
2016,"69003","Appartement","1","12.2","60","733",84
2016,"69003","Appartement","1","11.7","69","808",143
2016,"69003","Appartement","1","11.55","53","643",902
2016,"69003","Appartement","1","15.3","32","490",253
2016,"69003","Appartement","2","12.4","48","593",350
2016,"69003","Appartement","3","10.8","67","718",227
2016,"69003","Appartement","4","10.3","112","1150",72
2016,"69003","Appartement","1","12.9","49","625",294
2016,"69003","Appartement","1","11.6","56","653",608
2016,"69003","Appartement","1","10.6","62","655",307
2016,"69003","Appartement","1","11.55","63","695.5",47
2016,"69003","Appartement","2","11.55","63","695.5",45
2016,"69003","Appartement","3","10.1","62","626",104
2016,"69003","Appartement","4","9.8","85","825",111
2016,"69003","Appartement","1","12.1","55","668",72
2016,"69003","Appartement","1","11.55","65","650",235
2016,"69003","Appartement","1","11.4","63","718",270
2016,"69003","Appartement","1","11.55","63","695.5",59
2016,"69003","Appartement","2","11.55","63","695.5",94
2016,"69003","Appartement","3","11.55","63","695.5",70
2016,"69003","Appartement","4","11.55","63","695.5",47
2016,"69003","Appartement","1","11.8","61","713",90
2016,"69003","Appartement","1","11.2","64","720",180
2016,"69003","Appartement","1","11.9","64","754",333
2016,"69003","Appartement","1","11.55","63","695.5",43
2016,"69003","Appartement","2","12.7","50","632",113
2016,"69003","Appartement","3","11.2","72","813",114
2016,"69003","Appartement","4","11.55","63","695.5",63
2016,"69003","Appartement","1","12.9","57","736",93
2016,"69003","Appartement","1","11.3","68","765",240
2016,"69003","Appartement","1","11.9","66","783",227
2016,"69003","Appartement","1","11.55","63","695.5",20
2016,"69003","Appartement","2","11.55","63","695.5",78
2016,"69003","Appartement","3","11.55","63","695.5",87
2016,"69003","Appartement","4","11.55","63","695.5",42
2016,"69003","Appartement","1","12.2","60","733",84
2016,"69003","Appartement","1","11.7","69","808",143
2016,"69004","Appartement","1","11.7","60","702",2661
2016,"69004","Appartement","1","11.55","63","695.5",1
2016,"69004","Maison","4","10.5","104","1090",501
2016,"69004","Appartement","4","11.55","63","695.5",1
2016,"69004","Appartement","1","15.8","30","473",615
2016,"69004","Appartement","2","12.5","49","610",826
2016,"69004","Appartement","3","10.7","70","750",716
2016,"69004","Maison","4","10.4","104","1078",492
2016,"69004","Appartement","1","15.8","30","473",615
2016,"69004","Appartement","2","12.5","49","610",827
2016,"69004","Appartement","3","10.7","70","751",718
2016,"69004","Appartement","2","11.55","63","695.5",12
2016,"69004","Appartement","1","15.8","30","473",615
2016,"69004","Appartement","2","12.5","49","610",826
2016,"69004","Appartement","3","10.7","70","750",716
2016,"69004","Maison","4","10.4","104","1078",492
2016,"69004","Appartement","1","15.8","30","473",615
2016,"69004","Appartement","2","12.5","49","610",827
2016,"69004","Appartement","3","10.7","70","751",718
2016,"69004","Maison","4","10.5","104","1090",501
2016,"69004","Appartement","1","12.8","54","690",786
2016,"69004","Maison","4","11.2","104","1168",84
2016,"69004","Appartement","1","17.1","28","479",274
2016,"69004","Appartement","2","13.1","49","639",235
2016,"69004","Appartement","3","11.6","69","809",193
2016,"69004","Appartement","1","11.1","64","710",1875
2016,"69004","Maison","4","10.3","104","1069",417
2016,"69004","Appartement","1","14.7","32","468",341
2016,"69004","Appartement","2","11.55","49","590",592
2016,"69004","Appartement","3","10.2","71","722",525
2016,"69004","Appartement","1","12.8","54","690",786
2016,"69004","Appartement","1","17.1","28","479",274
2016,"69004","Appartement","2","13.1","49","639",235
2016,"69004","Appartement","3","11.6","69","809",193
2016,"69004","Maison","4","11.2","104","1168",84
2016,"69004","Appartement","1","11.1","64","710",1875
2016,"69004","Appartement","2","11.55","49","590",592
2016,"69004","Appartement","3","10.2","71","722",525
2016,"69004","Maison","4","10.3","104","1069",417
2016,"69004","Appartement","1","11.8","61","720",1242
2016,"69004","Maison","4","10.5","123","1293",141
2016,"69004","Appartement","1","15.6","31","476",353
2016,"69004","Appartement","2","12.6","49","612",448
2016,"69004","Appartement","3","10.8","72","773",300
2016,"69004","Appartement","1","13.1","53","699",402
2016,"69004","Appartement","1","11.2","65","731",840
2016,"69004","Appartement","1","10.8","55","593",647
2016,"69004","Appartement","4","8.6","80","690",227
2016,"69004","Appartement","1","16.1","29","461",66
2016,"69004","Appartement","2","11.4","50","565",147
2016,"69004","Appartement","3","10.3","63","647",207
2016,"69004","Appartement","1","11.55","50","606",129
2016,"69004","Appartement","1","10.4","57","587",518
2016,"69004","Appartement","1","11.7","62","721",319
2016,"69004","Appartement","4","11.55","63","695.5",67
2016,"69004","Appartement","1","11.55","63","695.5",55
2016,"69004","Appartement","2","12.3","48","597",115
2016,"69004","Appartement","3","9.9","75","749",82
2016,"69004","Appartement","1","13.3","55","728",86
2016,"69004","Appartement","1","10.4","69","714",233
2016,"69004","Appartement","1","11.5","62","717",382
2016,"69004","Appartement","4","11.55","63","695.5",57
2016,"69004","Appartement","1","16.3","29","465",131
2016,"69004","Appartement","2","12.5","51","633",89
2016,"69004","Appartement","3","10.7","72","767",105
2016,"69004","Appartement","1","11.9","56","665",138
2016,"69004","Appartement","1","11.3","66","752",244
2016,"69004","Appartement","1","12.9","57","730",71
